text,word,shap_value,predicted_label,true_label,is_correct
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,in ,-0.014598252950236201,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,bull ,0.12244560662657022,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,case ,0.10202823067083955,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,scenario ,-0.030018588295206428,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,https://,-0.028159837936982512,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,t.,0.023278596228919923,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,co/,0.011354709626175463,negative,positive,False
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,uNK2xzGQuq,-0.014373756013810635,negative,positive,False
$GOOS: Barclays starts at Overweight,$,0.035649869590997696,neutral,positive,False
$GOOS: Barclays starts at Overweight,GOOS: ,-0.07813869789242744,neutral,positive,False
$GOOS: Barclays starts at Overweight,Barclays ,0.03579503297805786,neutral,positive,False
$GOOS: Barclays starts at Overweight,starts ,-0.02099330723285675,neutral,positive,False
$GOOS: Barclays starts at Overweight,at ,0.017683327198028564,neutral,positive,False
$GOOS: Barclays starts at Overweight,Overweight,-0.01189538836479187,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",$,-0.02310708537697792,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",JD - ,-0.010919515043497086,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",New ,-0.0202200785279274,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",https://,0.05165109038352966,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",t.,0.002611696720123291,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",co/,0.011255376040935516,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",BDnqOJSFq5 ,0.010565370321273804,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",bull ,-0.00047601014375686646,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",praises ,0.005271729081869125,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF","acceleration, ",-0.005107227712869644,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",margin ,-0.025811508297920227,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",profile ,0.023763112723827362,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",https://,0.014306984841823578,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",t.,0.00276947021484375,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",co/,0.006318006664514542,neutral,positive,False
"$JD - New https://t.co/BDnqOJSFq5 bull praises acceleration, margin profile https://t.co/Swtzl0mjnF",Swtzl0mjnF,0.005648735910654068,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,$,-0.028561167418956757,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,KHC - ,0.004465706646442413,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,JPMorgan ,0.0300750732421875,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,constructive ,-0.005867674946784973,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,on ,-0.04363856464624405,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,Kraft ,-0.039624787867069244,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,Heinz ,0.03077402338385582,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,https://,0.06900827959179878,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,t.,0.00603644922375679,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,co/,0.011225227266550064,neutral,positive,False
$KHC - JPMorgan constructive on Kraft Heinz https://t.co/Sp4I2ehAVw,Sp4I2ehAVw,0.017194576561450958,neutral,positive,False
Arex Capital ramps up pressure on Zagg,Arex ,-0.0426913748960942,positive,neutral,False
Arex Capital ramps up pressure on Zagg,Capital ,-0.020110800629481673,positive,neutral,False
Arex Capital ramps up pressure on Zagg,ramps ,0.2793227133806795,positive,neutral,False
Arex Capital ramps up pressure on Zagg,up ,0.4950117233674973,positive,neutral,False
Arex Capital ramps up pressure on Zagg,pressure ,-0.06535648042336106,positive,neutral,False
Arex Capital ramps up pressure on Zagg,on ,-0.01614828174933791,positive,neutral,False
Arex Capital ramps up pressure on Zagg,Zagg,-0.052272360771894455,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Aviation ,0.044329625088721514,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Capital ,-0.005714184604585171,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Group ,0.01798117533326149,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Assigned ‘,0.19135732064023614,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Baa2’ ,0.15175791492220014,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Rating ,0.11119385005440563,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,by ,0.027931116055697203,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,Moody’,-0.03148786840029061,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,s ,0.0804531320463866,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,https://,-0.022431633435189724,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,t.,-0.04592377773951739,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,co/,0.03774741955567151,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,kEKxNfJEgZ ,-0.013044235878624022,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,https://,-0.04459319484885782,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,t.,-0.02036182815209031,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,co/,0.02734998578671366,positive,neutral,False
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,5hasUcG1ON,0.017277953098528087,positive,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",Benzinga',-0.037727407179772854,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",s ,-0.006538090296089649,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",Top ,0.03161411150358617,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019","Upgrades, ",-0.04328625765629113,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",Downgrades ,0.6904736161231995,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",For ,0.01271823258139193,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",December ,0.006013463891576976,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019","17, ",-0.09960605663945898,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",2019,-0.0405362076126039,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",Benzinga',-0.03238196577876806,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",s ,-0.006465260870754719,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",Top ,0.0347660225816071,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019","Upgrades, ",-0.03758944198489189,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",Downgrades ,0.6821193168871105,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",For ,0.03266454301774502,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",November ,0.018608931510243565,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019","25, ",-0.09896283544367179,negative,neutral,False
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",2019,-0.05010439327452332,negative,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Global ,0.02704691281542182,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Automotive ,0.014767223969101906,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Tensioner ,0.00806531053967774,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Market ,0.018724330933764577,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,2019-,0.01259425631724298,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,2023 | ,0.0014135593082755804,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Growing ,0.3452290252316743,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Adoption ,0.138112896354869,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,of ,0.023973410832695663,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Start-,0.02718686673324555,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Stop ,-0.050160637067165226,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,System ,-0.03482388850534335,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,to ,0.06366857211105525,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Boost ,0.19804177049081773,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Growth | ,0.01667695661308244,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,Technavio… ,0.02851033565821126,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,https://,-0.03981799818575382,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,t.,-0.009269419126212597,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,co/,0.008045923779718578,positive,neutral,False
Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,xST0VP6IgS,-0.030108619830571115,positive,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",Stock ,-0.01868578139692545,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",Market ,0.007805063389241695,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",Update: ,0.11297180294059217,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",NVIDIA ,-0.08475348888896406,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",shares ,-0.06636431708466262,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded","upgraded, ",-0.1545095519395545,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",Netflix ,-0.09437415073625743,negative,neutral,False
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",downgraded,0.7030737565364689,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Top ,0.014559964678483084,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Analyst ,0.031242660334100947,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Upgrades ,-0.017488690558820963,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",and ,-0.09076464350800961,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Downgrades: ,0.5592315561953001,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","AbbVie, ",-0.03823084500618279,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Biogen, ",0.01755366413271986,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Boeing, ",0.01439441679394804,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Etsy, ",0.027752167487051338,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Gilead, ",0.017089320928789675,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","GoPro, ",0.020052541280165315,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Micron, ",0.013121167023200542,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Newmont, ",0.03679837315576151,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Peloton, ",0.06580469297477975,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Pfizer, ",-0.0014599947317037731,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More","Valero, ",0.017401957215042785,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",Zynga ,-0.009074725909158587,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",and ,0.12236210785340518,negative,neutral,False
"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",More,-0.005521820276044309,negative,neutral,False
